% Model,transient_real_pressure.mph,
% Version,COMSOL 6.3.0.290,
% Date,"Mar 20 2025, 17:02",
% Table,探针�?1 - ,
% 时间 (s),"总声�?(Pa), 点探�?1","总声�?(Pa), 点探�?2"
0.06685,3.61E-06,2.51E-06
0.066866667,3.65E-06,2.82E-06
0.066883333,3.68E-06,3.12E-06
0.0669,3.71E-06,3.42E-06
0.066916667,3.74E-06,3.72E-06
0.066933333,3.77E-06,4.01E-06
0.06695,3.79E-06,4.30E-06
0.066966667,3.81E-06,4.59E-06
0.066983333,3.82E-06,4.87E-06
0.067,3.84E-06,5.14E-06
0.067016667,3.85E-06,5.41E-06
0.067033333,3.85E-06,5.68E-06
0.06705,3.86E-06,5.94E-06
0.067066667,3.85E-06,6.19E-06
0.067083333,3.85E-06,6.44E-06
0.0671,3.84E-06,6.68E-06
0.067116667,3.83E-06,6.91E-06
0.067133333,3.82E-06,7.14E-06
0.06715,3.81E-06,7.36E-06
0.067166667,3.79E-06,7.57E-06
0.067183333,3.76E-06,7.77E-06
0.0672,3.74E-06,7.97E-06
0.067216667,3.71E-06,8.16E-06
0.067233333,3.68E-06,8.34E-06
0.06725,3.64E-06,8.51E-06
0.067266667,3.61E-06,8.68E-06
0.067283333,3.57E-06,8.83E-06
0.0673,3.52E-06,8.98E-06
0.067316667,3.48E-06,9.11E-06
0.067333333,3.43E-06,9.24E-06
0.06735,3.38E-06,9.36E-06
0.067366667,3.33E-06,9.47E-06
0.067383333,3.27E-06,9.57E-06
0.0674,3.21E-06,9.66E-06
0.067416667,3.15E-06,9.74E-06
0.067433333,3.09E-06,9.81E-06
0.06745,3.02E-06,9.87E-06
0.067466667,2.95E-06,9.92E-06
0.067483333,2.88E-06,9.96E-06
0.0675,2.81E-06,9.99E-06
0.067516667,2.74E-06,1.00E-05
0.067533333,2.66E-06,1.00E-05
0.06755,2.58E-06,1.00E-05
0.067566667,2.50E-06,1.00E-05
0.067583333,2.42E-06,9.99E-06
0.0676,2.34E-06,9.95E-06
0.067616667,2.26E-06,9.91E-06
0.067633333,2.17E-06,9.86E-06
0.06765,2.08E-06,9.80E-06
0.067666667,1.99E-06,9.73E-06
0.067683333,1.90E-06,9.65E-06
0.0677,1.81E-06,9.56E-06
0.067716667,1.72E-06,9.46E-06
0.067733333,1.62E-06,9.35E-06
0.06775,1.53E-06,9.23E-06
0.067766667,1.43E-06,9.11E-06
0.067783333,1.34E-06,8.97E-06
0.0678,1.24E-06,8.82E-06
0.067816667,1.14E-06,8.67E-06
0.067833333,1.04E-06,8.50E-06
0.06785,9.46E-07,8.33E-06
0.067866667,8.47E-07,8.15E-06
0.067883333,7.48E-07,7.96E-06
0.0679,6.49E-07,7.76E-06
0.067916667,5.49E-07,7.55E-06
0.067933333,4.50E-07,7.34E-06
0.06795,3.51E-07,7.12E-06
0.067966667,2.52E-07,6.89E-06
0.067983333,1.53E-07,6.66E-06
0.068,5.44E-08,6.42E-06
0.068016667,-4.37E-08,6.17E-06
0.068033333,-1.41E-07,5.91E-06
0.06805,-2.38E-07,5.65E-06
0.068066667,-3.35E-07,5.38E-06
0.068083333,-4.30E-07,5.11E-06
0.0681,-5.25E-07,4.83E-06
0.068116667,-6.19E-07,4.55E-06
0.068133333,-7.12E-07,4.27E-06
0.06815,-8.04E-07,3.97E-06
0.068166667,-8.95E-07,3.68E-06
0.068183333,-9.84E-07,3.38E-06
0.0682,-1.07E-06,3.08E-06
0.068216667,-1.16E-06,2.77E-06
0.068233333,-1.25E-06,2.46E-06
0.06825,-1.33E-06,2.15E-06
0.068266667,-1.41E-06,1.84E-06
0.068283333,-1.49E-06,1.52E-06
0.0683,-1.57E-06,1.20E-06
0.068316667,-1.65E-06,8.85E-07
0.068333333,-1.73E-06,5.65E-07
0.06835,-1.80E-06,2.45E-07
0.068366667,-1.87E-06,-7.55E-08
0.068383333,-1.94E-06,-3.96E-07
0.0684,-2.01E-06,-7.16E-07
0.068416667,-2.08E-06,-1.04E-06
0.068433333,-2.14E-06,-1.35E-06
0.06845,-2.20E-06,-1.67E-06
0.068466667,-2.26E-06,-1.99E-06
0.068483333,-2.32E-06,-2.30E-06
0.0685,-2.37E-06,-2.62E-06
0.068516667,-2.43E-06,-2.92E-06
0.068533333,-2.48E-06,-3.23E-06
0.06855,-2.53E-06,-3.54E-06
0.068566667,-2.57E-06,-3.84E-06
0.068583333,-2.62E-06,-4.13E-06
0.0686,-2.66E-06,-4.42E-06
0.068616667,-2.70E-06,-4.71E-06
0.068633333,-2.73E-06,-4.99E-06
0.06865,-2.77E-06,-5.27E-06
0.068666667,-2.80E-06,-5.55E-06
0.068683333,-2.82E-06,-5.81E-06
0.0687,-2.85E-06,-6.08E-06
0.068716667,-2.87E-06,-6.33E-06
0.068733333,-2.89E-06,-6.58E-06
0.06875,-2.91E-06,-6.82E-06
0.068766667,-2.93E-06,-7.06E-06
0.068783333,-2.94E-06,-7.29E-06
0.0688,-2.95E-06,-7.51E-06
0.068816667,-2.96E-06,-7.73E-06
0.068833333,-2.97E-06,-7.93E-06
0.06885,-2.97E-06,-8.13E-06
0.068866667,-2.97E-06,-8.32E-06
0.068883333,-2.97E-06,-8.51E-06
0.0689,-2.96E-06,-8.68E-06
0.068916667,-2.95E-06,-8.85E-06
0.068933333,-2.94E-06,-9.00E-06
0.06895,-2.93E-06,-9.15E-06
0.068966667,-2.92E-06,-9.29E-06
0.068983333,-2.90E-06,-9.42E-06
0.069,-2.88E-06,-9.54E-06
0.069016667,-2.86E-06,-9.65E-06
0.069033333,-2.84E-06,-9.75E-06
0.06905,-2.81E-06,-9.84E-06
0.069066667,-2.78E-06,-9.92E-06
0.069083333,-2.75E-06,-1.00E-05
0.0691,-2.72E-06,-1.01E-05
0.069116667,-2.68E-06,-1.01E-05
0.069133333,-2.64E-06,-1.01E-05
0.06915,-2.60E-06,-1.02E-05
0.069166667,-2.56E-06,-1.02E-05
0.069183333,-2.52E-06,-1.02E-05
0.0692,-2.47E-06,-1.02E-05
0.069216667,-2.43E-06,-1.02E-05
0.069233333,-2.38E-06,-1.02E-05
0.06925,-2.33E-06,-1.02E-05
0.069266667,-2.28E-06,-1.01E-05
0.069283333,-2.22E-06,-1.01E-05
0.0693,-2.17E-06,-1.00E-05
0.069316667,-2.11E-06,-9.93E-06
0.069333333,-2.05E-06,-9.85E-06
0.06935,-1.99E-06,-9.76E-06
0.069366667,-1.93E-06,-9.66E-06
0.069383333,-1.87E-06,-9.54E-06
0.0694,-1.80E-06,-9.42E-06
0.069416667,-1.74E-06,-9.30E-06
0.069433333,-1.67E-06,-9.16E-06
0.06945,-1.60E-06,-9.01E-06
0.069466667,-1.53E-06,-8.85E-06
0.069483333,-1.47E-06,-8.68E-06
0.0695,-1.40E-06,-8.51E-06
0.069516667,-1.32E-06,-8.33E-06
0.069533333,-1.25E-06,-8.13E-06
0.06955,-1.18E-06,-7.93E-06
0.069566667,-1.11E-06,-7.73E-06
0.069583333,-1.03E-06,-7.51E-06
0.0696,-9.60E-07,-7.29E-06
0.069616667,-8.86E-07,-7.06E-06
0.069633333,-8.12E-07,-6.82E-06
0.06965,-7.37E-07,-6.57E-06
0.069666667,-6.62E-07,-6.32E-06
0.069683333,-5.87E-07,-6.06E-06
0.0697,-5.12E-07,-5.80E-06
0.069716667,-4.37E-07,-5.53E-06
0.069733333,-3.62E-07,-5.25E-06
0.06975,-2.87E-07,-4.97E-06
0.069766667,-2.12E-07,-4.68E-06
0.069783333,-1.38E-07,-4.39E-06
0.0698,-6.35E-08,-4.10E-06
0.069816667,1.02E-08,-3.80E-06
0.069833333,8.34E-08,-3.49E-06
0.06985,1.56E-07,-3.18E-06
0.069866667,2.28E-07,-2.87E-06
0.069883333,3.00E-07,-2.56E-06
0.0699,3.70E-07,-2.24E-06
0.069916667,4.40E-07,-1.92E-06
0.069933333,5.10E-07,-1.60E-06
0.06995,5.78E-07,-1.28E-06
0.069966667,6.45E-07,-9.54E-07
0.069983333,7.12E-07,-6.29E-07
0.07,7.77E-07,-3.02E-07
0.070016667,8.41E-07,2.42E-08
0.070033333,9.04E-07,3.51E-07
0.07005,9.66E-07,6.78E-07
0.070066667,1.03E-06,1.00E-06
0.070083333,1.09E-06,1.33E-06
0.0701,1.14E-06,1.65E-06
0.070116667,1.20E-06,1.98E-06
0.070133333,1.26E-06,2.30E-06
0.07015,1.31E-06,2.62E-06
0.070166667,1.36E-06,2.93E-06
0.070183333,1.41E-06,3.24E-06
0.0702,1.46E-06,3.55E-06
0.070216667,1.51E-06,3.86E-06
0.070233333,1.56E-06,4.16E-06
0.07025,1.60E-06,4.46E-06
0.070266667,1.64E-06,4.76E-06
0.070283333,1.68E-06,5.05E-06
0.0703,1.72E-06,5.33E-06
0.070316667,1.76E-06,5.61E-06
0.070333333,1.80E-06,5.89E-06
0.07035,1.83E-06,6.16E-06
0.070366667,1.86E-06,6.42E-06
0.070383333,1.89E-06,6.68E-06
0.0704,1.92E-06,6.93E-06
0.070416667,1.95E-06,7.17E-06
0.070433333,1.97E-06,7.41E-06
0.07045,2.00E-06,7.63E-06
0.070466667,2.02E-06,7.86E-06
0.070483333,2.04E-06,8.07E-06
0.0705,2.05E-06,8.27E-06
0.070516667,2.07E-06,8.47E-06
0.070533333,2.08E-06,8.66E-06
0.07055,2.09E-06,8.84E-06
0.070566667,2.10E-06,9.01E-06
0.070583333,2.11E-06,9.18E-06
0.0706,2.11E-06,9.33E-06
0.070616667,2.12E-06,9.47E-06
0.070633333,2.12E-06,9.61E-06
0.07065,2.12E-06,9.74E-06
0.070666667,2.12E-06,9.85E-06
0.070683333,2.11E-06,9.96E-06
0.0707,2.11E-06,1.01E-05
0.070716667,2.10E-06,1.01E-05
0.070733333,2.09E-06,1.02E-05
0.07075,2.08E-06,1.03E-05
0.070766667,2.07E-06,1.03E-05
0.070783333,2.05E-06,1.04E-05
0.0708,2.04E-06,1.04E-05
0.070816667,2.02E-06,1.04E-05
0.070833333,2.00E-06,1.05E-05
0.07085,1.98E-06,1.05E-05
0.070866667,1.96E-06,1.05E-05
0.070883333,1.93E-06,1.04E-05
0.0709,1.91E-06,1.04E-05
0.070916667,1.88E-06,1.04E-05
0.070933333,1.85E-06,1.03E-05
0.07095,1.82E-06,1.03E-05
0.070966667,1.79E-06,1.02E-05
0.070983333,1.75E-06,1.01E-05
0.071,1.72E-06,1.00E-05
0.071016667,1.68E-06,9.93E-06
0.071033333,1.65E-06,9.83E-06
0.07105,1.61E-06,9.71E-06
0.071066667,1.57E-06,9.58E-06
0.071083333,1.53E-06,9.44E-06
0.0711,1.49E-06,9.29E-06
0.071116667,1.45E-06,9.14E-06
0.071133333,1.40E-06,8.97E-06
0.07115,1.36E-06,8.80E-06
0.071166667,1.31E-06,8.61E-06
0.071183333,1.27E-06,8.42E-06
0.0712,1.22E-06,8.22E-06
0.071216667,1.17E-06,8.01E-06
0.071233333,1.12E-06,7.79E-06
0.07125,1.08E-06,7.57E-06
0.071266667,1.03E-06,7.33E-06
0.071283333,9.76E-07,7.09E-06
0.0713,9.26E-07,6.85E-06
0.071316667,8.75E-07,6.59E-06
0.071333333,8.23E-07,6.33E-06
0.07135,7.72E-07,6.07E-06
0.071366667,7.20E-07,5.79E-06
0.071383333,6.67E-07,5.51E-06
0.0714,6.15E-07,5.23E-06
0.071416667,5.62E-07,4.94E-06
0.071433333,5.09E-07,4.64E-06
0.07145,4.56E-07,4.34E-06
0.071466667,4.03E-07,4.04E-06
0.071483333,3.51E-07,3.73E-06
0.0715,2.98E-07,3.42E-06
0.071516667,2.45E-07,3.10E-06
0.071533333,1.93E-07,2.78E-06
0.07155,1.41E-07,2.46E-06
0.071566667,8.87E-08,2.14E-06
0.071583333,3.71E-08,1.81E-06
0.0716,-1.41E-08,1.48E-06
0.071616667,-6.50E-08,1.15E-06
0.071633333,-1.15E-07,8.17E-07
0.07165,-1.65E-07,4.84E-07
0.071666667,-2.15E-07,1.51E-07
0.071683333,-2.64E-07,-1.83E-07
0.0717,-3.12E-07,-5.16E-07
0.071716667,-3.59E-07,-8.49E-07
0.071733333,-4.06E-07,-1.18E-06
0.07175,-4.52E-07,-1.51E-06
0.071766667,-4.98E-07,-1.84E-06
0.071783333,-5.42E-07,-2.17E-06
0.0718,-5.86E-07,-2.50E-06
0.071816667,-6.29E-07,-2.82E-06
0.071833333,-6.71E-07,-3.14E-06
0.07185,-7.12E-07,-3.46E-06
0.071866667,-7.52E-07,-3.78E-06
0.071883333,-7.91E-07,-4.09E-06
0.0719,-8.29E-07,-4.40E-06
0.071916667,-8.66E-07,-4.70E-06
0.071933333,-9.02E-07,-5.00E-06
0.07195,-9.37E-07,-5.29E-06
0.071966667,-9.71E-07,-5.58E-06
0.071983333,-1.00E-06,-5.86E-06
0.072,-1.04E-06,-6.14E-06
0.072016667,-1.07E-06,-6.41E-06
0.072033333,-1.09E-06,-6.68E-06
0.07205,-1.12E-06,-6.94E-06
0.072066667,-1.15E-06,-7.19E-06
0.072083333,-1.17E-06,-7.43E-06
0.0721,-1.20E-06,-7.67E-06
0.072116667,-1.22E-06,-7.90E-06
0.072133333,-1.24E-06,-8.13E-06
0.07215,-1.26E-06,-8.34E-06
0.072166667,-1.28E-06,-8.55E-06
0.072183333,-1.30E-06,-8.74E-06
0.0722,-1.32E-06,-8.93E-06
0.072216667,-1.33E-06,-9.11E-06
0.072233333,-1.34E-06,-9.29E-06
0.07225,-1.36E-06,-9.45E-06
0.072266667,-1.37E-06,-9.60E-06
0.072283333,-1.38E-06,-9.74E-06
0.0723,-1.39E-06,-9.88E-06
0.072316667,-1.39E-06,-1.00E-05
0.072333333,-1.40E-06,-1.01E-05
0.07235,-1.40E-06,-1.02E-05
0.072366667,-1.41E-06,-1.03E-05
0.072383333,-1.41E-06,-1.04E-05
0.0724,-1.41E-06,-1.05E-05
0.072416667,-1.41E-06,-1.05E-05
0.072433333,-1.41E-06,-1.06E-05
0.07245,-1.40E-06,-1.06E-05
0.072466667,-1.40E-06,-1.07E-05
0.072483333,-1.39E-06,-1.07E-05
0.0725,-1.39E-06,-1.07E-05
0.072516667,-1.38E-06,-1.07E-05
0.072533333,-1.37E-06,-1.07E-05
0.07255,-1.36E-06,-1.07E-05
0.072566667,-1.35E-06,-1.06E-05
0.072583333,-1.33E-06,-1.06E-05
0.0726,-1.32E-06,-1.05E-05
0.072616667,-1.30E-06,-1.05E-05
0.072633333,-1.29E-06,-1.04E-05
0.07265,-1.27E-06,-1.03E-05
0.072666667,-1.25E-06,-1.02E-05
0.072683333,-1.23E-06,-1.01E-05
0.0727,-1.21E-06,-1.00E-05
0.072716667,-1.19E-06,-9.88E-06
0.072733333,-1.17E-06,-9.75E-06
0.07275,-1.15E-06,-9.60E-06
0.072766667,-1.12E-06,-9.45E-06
0.072783333,-1.10E-06,-9.28E-06
0.0728,-1.07E-06,-9.11E-06
0.072816667,-1.05E-06,-8.93E-06
0.072833333,-1.02E-06,-8.74E-06
0.07285,-9.93E-07,-8.54E-06
0.072866667,-9.65E-07,-8.33E-06
0.072883333,-9.36E-07,-8.12E-06
0.0729,-9.06E-07,-7.89E-06
0.072916667,-8.76E-07,-7.66E-06
0.072933333,-8.46E-07,-7.42E-06
0.07295,-8.15E-07,-7.18E-06
0.072966667,-7.83E-07,-6.92E-06
0.072983333,-7.51E-07,-6.66E-06
0.073,-7.19E-07,-6.39E-06
0.073016667,-6.86E-07,-6.12E-06
0.073033333,-6.53E-07,-5.84E-06
0.07305,-6.19E-07,-5.55E-06
0.073066667,-5.86E-07,-5.26E-06
0.073083333,-5.52E-07,-4.96E-06
0.0731,-5.18E-07,-4.66E-06
0.073116667,-4.83E-07,-4.35E-06
0.073133333,-4.49E-07,-4.04E-06
0.07315,-4.14E-07,-3.73E-06
0.073166667,-3.79E-07,-3.41E-06
0.073183333,-3.45E-07,-3.08E-06
0.0732,-3.10E-07,-2.76E-06
0.073216667,-2.75E-07,-2.43E-06
0.073233333,-2.40E-07,-2.10E-06
0.07325,-2.06E-07,-1.76E-06
0.073266667,-1.71E-07,-1.43E-06
0.073283333,-1.37E-07,-1.09E-06
0.0733,-1.03E-07,-7.53E-07
0.073316667,-6.89E-08,-4.14E-07
0.073333333,-3.52E-08,-7.47E-08
0.07335,-1.78E-09,2.65E-07
0.073366667,3.14E-08,6.04E-07
0.073383333,6.42E-08,9.43E-07
0.0734,9.66E-08,1.28E-06
0.073416667,1.29E-07,1.62E-06
0.073433333,1.60E-07,1.95E-06
0.07345,1.92E-07,2.29E-06
0.073466667,2.22E-07,2.62E-06
0.073483333,2.53E-07,2.95E-06
0.0735,2.82E-07,3.28E-06
0.073516667,3.12E-07,3.60E-06
0.073533333,3.40E-07,3.92E-06
0.07355,3.69E-07,4.23E-06
0.073566667,3.96E-07,4.55E-06
0.073583333,4.23E-07,4.85E-06
0.0736,4.49E-07,5.16E-06
0.073616667,4.75E-07,5.45E-06
0.073633333,5.00E-07,5.75E-06
0.07365,5.24E-07,6.03E-06
0.073666667,5.48E-07,6.31E-06
0.073683333,5.70E-07,6.59E-06
0.0737,5.92E-07,6.86E-06
0.073716667,6.14E-07,7.12E-06
0.073733333,6.34E-07,7.37E-06
0.07375,6.54E-07,7.62E-06
0.073766667,6.73E-07,7.86E-06
0.073783333,6.91E-07,8.09E-06
0.0738,7.08E-07,8.32E-06
0.073816667,7.25E-07,8.53E-06
0.073833333,7.41E-07,8.74E-06
0.07385,7.56E-07,8.94E-06
0.073866667,7.70E-07,9.13E-06
0.073883333,7.83E-07,9.31E-06
0.0739,7.95E-07,9.48E-06
0.073916667,8.06E-07,9.64E-06
0.073933333,8.17E-07,9.80E-06
0.07395,8.27E-07,9.94E-06
0.073966667,8.36E-07,1.01E-05
0.073983333,8.44E-07,1.02E-05
0.074,8.51E-07,1.03E-05
0.074016667,8.57E-07,1.04E-05
0.074033333,8.62E-07,1.05E-05
0.07405,8.67E-07,1.06E-05
0.074066667,8.70E-07,1.07E-05
0.074083333,8.73E-07,1.07E-05
0.0741,8.75E-07,1.08E-05
0.074116667,8.76E-07,1.08E-05
0.074133333,8.77E-07,1.08E-05
0.07415,8.76E-07,1.09E-05
0.074166667,8.75E-07,1.09E-05
0.074183333,8.72E-07,1.09E-05
0.0742,8.69E-07,1.09E-05
0.074216667,8.66E-07,1.08E-05
0.074233333,8.61E-07,1.08E-05
0.07425,8.56E-07,1.08E-05
0.074266667,8.50E-07,1.07E-05
0.074283333,8.43E-07,1.06E-05
0.0743,8.35E-07,1.06E-05
0.074316667,8.27E-07,1.05E-05
0.074333333,8.18E-07,1.04E-05
0.07435,8.08E-07,1.03E-05
0.074366667,7.98E-07,1.01E-05
0.074383333,7.87E-07,1.00E-05
0.0744,7.75E-07,9.88E-06
0.074416667,7.63E-07,9.73E-06
0.074433333,7.50E-07,9.57E-06
0.07445,7.36E-07,9.41E-06
0.074466667,7.22E-07,9.23E-06
0.074483333,7.07E-07,9.04E-06
0.0745,6.92E-07,8.85E-06
0.074516667,6.77E-07,8.64E-06
0.074533333,6.60E-07,8.43E-06
0.07455,6.44E-07,8.21E-06
0.074566667,6.27E-07,7.98E-06
0.074583333,6.09E-07,7.74E-06
0.0746,5.91E-07,7.50E-06
0.074616667,5.73E-07,7.25E-06
0.074633333,5.54E-07,6.99E-06
0.07465,5.35E-07,6.72E-06
0.074666667,5.15E-07,6.45E-06
0.074683333,4.96E-07,6.17E-06
0.0747,4.76E-07,5.88E-06
0.074716667,4.55E-07,5.59E-06
0.074733333,4.35E-07,5.30E-06
0.07475,4.14E-07,4.99E-06
0.074766667,3.93E-07,4.69E-06
0.074783333,3.72E-07,4.37E-06
0.0748,3.51E-07,4.06E-06
0.074816667,3.29E-07,3.74E-06
0.074833333,3.08E-07,3.41E-06
0.07485,2.86E-07,3.08E-06
0.074866667,2.64E-07,2.75E-06
0.074883333,2.43E-07,2.42E-06
0.0749,2.21E-07,2.08E-06
0.074916667,1.99E-07,1.74E-06
0.074933333,1.77E-07,1.40E-06
0.07495,1.55E-07,1.06E-06
0.074966667,1.34E-07,7.20E-07
0.074983333,1.12E-07,3.77E-07
0.075,9.06E-08,3.29E-08
0.075016667,6.92E-08,-3.11E-07
0.075033333,4.80E-08,-6.55E-07
0.07505,2.69E-08,-9.98E-07
0.075066667,5.96E-09,-1.34E-06
0.075083333,-1.48E-08,-1.68E-06
0.0751,-3.53E-08,-2.02E-06
0.075116667,-5.56E-08,-2.36E-06
0.075133333,-7.56E-08,-2.69E-06
0.07515,-9.54E-08,-3.03E-06
0.075166667,-1.15E-07,-3.36E-06
0.075183333,-1.34E-07,-3.68E-06
0.0752,-1.53E-07,-4.01E-06
0.075216667,-1.72E-07,-4.32E-06
0.075233333,-1.90E-07,-4.64E-06
0.07525,-2.08E-07,-4.95E-06
0.075266667,-2.25E-07,-5.25E-06
0.075283333,-2.42E-07,-5.55E-06
0.0753,-2.59E-07,-5.85E-06
0.075316667,-2.75E-07,-6.14E-06
0.075333333,-2.91E-07,-6.42E-06
0.07535,-3.07E-07,-6.70E-06
0.075366667,-3.22E-07,-6.97E-06
0.075383333,-3.36E-07,-7.23E-06
0.0754,-3.50E-07,-7.49E-06
0.075416667,-3.64E-07,-7.74E-06
0.075433333,-3.77E-07,-7.98E-06
0.07545,-3.90E-07,-8.21E-06
0.075466667,-4.02E-07,-8.44E-06
0.075483333,-4.13E-07,-8.65E-06
0.0755,-4.25E-07,-8.86E-06
0.075516667,-4.35E-07,-9.06E-06
0.075533333,-4.45E-07,-9.25E-06
0.07555,-4.55E-07,-9.43E-06
0.075566667,-4.64E-07,-9.60E-06
0.075583333,-4.72E-07,-9.77E-06
0.0756,-4.80E-07,-9.92E-06
0.075616667,-4.87E-07,-1.01E-05
0.075633333,-4.94E-07,-1.02E-05
0.07565,-5.00E-07,-1.03E-05
0.075666667,-5.06E-07,-1.04E-05
0.075683333,-5.11E-07,-1.05E-05
0.0757,-5.16E-07,-1.06E-05
0.075716667,-5.20E-07,-1.07E-05
0.075733333,-5.23E-07,-1.08E-05
0.07575,-5.26E-07,-1.08E-05
0.075766667,-5.29E-07,-1.09E-05
0.075783333,-5.31E-07,-1.09E-05
0.0758,-5.32E-07,-1.10E-05
0.075816667,-5.33E-07,-1.10E-05
0.075833333,-5.33E-07,-1.10E-05
0.07585,-5.33E-07,-1.10E-05
0.075866667,-5.32E-07,-1.10E-05
0.075883333,-5.30E-07,-1.09E-05
0.0759,-5.28E-07,-1.09E-05
0.075916667,-5.26E-07,-1.09E-05
0.075933333,-5.23E-07,-1.08E-05
0.07595,-5.20E-07,-1.07E-05
0.075966667,-5.16E-07,-1.06E-05
0.075983333,-5.11E-07,-1.06E-05
0.076,-5.07E-07,-1.05E-05
0.076016667,-5.01E-07,-1.03E-05
0.076033333,-4.95E-07,-1.02E-05
0.07605,-4.89E-07,-1.01E-05
0.076066667,-4.83E-07,-9.95E-06
0.076083333,-4.75E-07,-9.80E-06
0.0761,-4.68E-07,-9.64E-06
0.076116667,-4.60E-07,-9.47E-06
0.076133333,-4.52E-07,-9.29E-06
0.07615,-4.43E-07,-9.10E-06
0.076166667,-4.34E-07,-8.90E-06
0.076183333,-4.25E-07,-8.69E-06
0.0762,-4.15E-07,-8.48E-06
0.076216667,-4.05E-07,-8.25E-06
0.076233333,-3.94E-07,-8.02E-06
0.07625,-3.83E-07,-7.78E-06
0.076266667,-3.72E-07,-7.53E-06
0.076283333,-3.61E-07,-7.28E-06
0.0763,-3.49E-07,-7.01E-06
0.076316667,-3.38E-07,-6.74E-06
0.076333333,-3.25E-07,-6.47E-06
0.07635,-3.13E-07,-6.19E-06
0.076366667,-3.00E-07,-5.90E-06
0.076383333,-2.88E-07,-5.60E-06
0.0764,-2.75E-07,-5.30E-06
0.076416667,-2.62E-07,-5.00E-06
0.076433333,-2.48E-07,-4.69E-06
0.07645,-2.35E-07,-4.37E-06
0.076466667,-2.21E-07,-4.05E-06
0.076483333,-2.07E-07,-3.73E-06
0.0765,-1.94E-07,-3.40E-06
0.076516667,-1.80E-07,-3.07E-06
0.076533333,-1.66E-07,-2.74E-06
0.07655,-1.52E-07,-2.40E-06
0.076566667,-1.37E-07,-2.06E-06
0.076583333,-1.23E-07,-1.72E-06
0.0766,-1.09E-07,-1.38E-06
0.076616667,-9.50E-08,-1.03E-06
0.076633333,-8.08E-08,-6.88E-07
0.07665,-6.67E-08,-3.42E-07
0.076666667,-5.26E-08,4.33E-09
0.076683333,-3.85E-08,3.50E-07
0.0767,-2.45E-08,6.96E-07
0.076716667,-1.06E-08,1.04E-06
0.076733333,3.28E-09,1.39E-06
0.07675,1.70E-08,1.73E-06
0.076766667,3.07E-08,2.07E-06
0.076783333,4.41E-08,2.41E-06
0.0768,5.75E-08,2.75E-06
0.076816667,7.07E-08,3.08E-06
0.076833333,8.38E-08,3.41E-06
0.07685,9.66E-08,3.74E-06
0.076866667,1.09E-07,4.06E-06
0.076883333,1.22E-07,4.38E-06
0.0769,1.34E-07,4.70E-06
0.076916667,1.46E-07,5.01E-06
0.076933333,1.58E-07,5.31E-06
0.07695,1.70E-07,5.61E-06
0.076966667,1.81E-07,5.91E-06
0.076983333,1.92E-07,6.20E-06
0.077,2.03E-07,6.48E-06
0.077016667,2.13E-07,6.76E-06
0.077033333,2.24E-07,7.03E-06
0.07705,2.34E-07,7.29E-06
0.077066667,2.43E-07,7.55E-06
0.077083333,2.53E-07,7.80E-06
0.0771,2.62E-07,8.04E-06
0.077116667,2.70E-07,8.27E-06
0.077133333,2.79E-07,8.49E-06
0.07715,2.87E-07,8.71E-06
0.077166667,2.94E-07,8.92E-06
0.077183333,3.02E-07,9.12E-06
0.0772,3.09E-07,9.31E-06
0.077216667,3.15E-07,9.49E-06
0.077233333,3.21E-07,9.66E-06
0.07725,3.27E-07,9.82E-06
0.077266667,3.33E-07,9.97E-06
0.077283333,3.38E-07,1.01E-05
0.0773,3.43E-07,1.02E-05
0.077316667,3.47E-07,1.04E-05
0.077333333,3.51E-07,1.05E-05
0.07735,3.55E-07,1.06E-05
0.077366667,3.58E-07,1.07E-05
0.077383333,3.60E-07,1.08E-05
0.0774,3.63E-07,1.08E-05
0.077416667,3.65E-07,1.09E-05
0.077433333,3.66E-07,1.09E-05
0.07745,3.68E-07,1.10E-05
0.077466667,3.68E-07,1.10E-05
0.077483333,3.69E-07,1.10E-05
0.0775,3.69E-07,1.10E-05
0.077516667,3.69E-07,1.10E-05
0.077533333,3.68E-07,1.10E-05
0.07755,3.67E-07,1.10E-05
0.077566667,3.65E-07,1.09E-05
0.077583333,3.63E-07,1.09E-05
0.0776,3.61E-07,1.08E-05
0.077616667,3.58E-07,1.07E-05
0.077633333,3.55E-07,1.07E-05
0.07765,3.52E-07,1.06E-05
0.077666667,3.48E-07,1.05E-05
0.077683333,3.44E-07,1.03E-05
0.0777,3.39E-07,1.02E-05
0.077716667,3.34E-07,1.01E-05
0.077733333,3.29E-07,9.94E-06
0.07775,3.24E-07,9.79E-06
0.077766667,3.18E-07,9.63E-06
0.077783333,3.12E-07,9.45E-06
0.0778,3.05E-07,9.27E-06
0.077816667,2.98E-07,9.08E-06
0.077833333,2.91E-07,8.88E-06
0.07785,2.84E-07,8.67E-06
0.077866667,2.76E-07,8.45E-06
0.077883333,2.68E-07,8.23E-06
0.0779,2.60E-07,7.99E-06
0.077916667,2.51E-07,7.75E-06
0.077933333,2.43E-07,7.50E-06
0.07795,2.34E-07,7.24E-06
0.077966667,2.24E-07,6.98E-06
0.077983333,2.15E-07,6.71E-06
0.078,2.05E-07,6.43E-06
0.078016667,1.95E-07,6.15E-06
0.078033333,1.85E-07,5.86E-06
0.07805,1.75E-07,5.56E-06
0.078066667,1.64E-07,5.26E-06
0.078083333,1.54E-07,4.95E-06
